,t,x,y,z,r,phi,theta
311,14697.0,-14.25346980031179,9.06321029040625,-28.190060007687247,409.0,12.0,102.0
312,14729.0,-3.1219355139288822,-22.617194679230515,-38.1048170086435,276.0,12.0,104.0
313,14759.0,29.03542013024562,8.728983451861717,-50.60106933433854,228.0,12.0,106.0
314,14790.0,-30.13118849239281,34.268613841429854,-76.15644595375457,169.0,12.0,108.0
315,14821.0,-18.488864369104235,-41.362565269628426,-75.61455912845365,170.0,12.0,110.0
316,14853.0,16.993617076665632,0.15042165326673956,-28.36256692653936,381.0,12.0,112.0
317,14883.0,-15.985817487570655,34.12806896459641,-62.89677407305808,196.0,12.0,114.0
318,14914.0,-11.165087865923537,-13.160887004982778,-28.80412684869741,491.0,12.0,116.0
319,14946.0,16.195822306462123,-4.557983867300742,-28.080005709836293,527.0,12.0,118.0
320,14977.0,-1.7050043500842,10.921117554011936,-18.447559894300507,614.0,12.0,120.0
321,15007.0,-14.227533313412605,-9.404485475577234,-28.463608455279672,515.0,12.0,122.0
322,15039.0,13.84449962436288,-8.632031155115431,-27.22902821504556,544.0,12.0,124.0
323,15070.0,2.203976992948217,17.081859560675454,-28.74504517059867,499.0,12.0,126.0
324,15100.0,-16.386150801774534,-5.084780900308342,-28.634050025256034,507.0,12.0,128.0
325,16214.0,-24.624396662866552,-49.1306063721306,130.6299416579623,103.0,15.0,0.0
326,16244.0,56.07428739315468,-1.9861793717138423,133.37134612794245,100.0,15.0,2.0
327,16275.0,-20.224956572870653,48.67600386015129,125.29220872789429,109.0,15.0,4.0
328,16307.0,-36.09510944012671,-38.9171624439674,126.16850331655527,108.0,15.0,6.0
329,16337.0,36.65774666745728,-12.090692853996309,91.7521042183349,153.0,15.0,8.0
330,16368.0,-6.236708685181811,56.15317299764784,134.29599938656756,99.0,15.0,10.0
331,16399.0,-47.14154742958399,-28.246272310655733,130.6299416579623,103.0,15.0,12.0
332,16430.0,38.834584431244366,-26.669561125083685,111.98074744850287,125.0,15.0,14.0
333,16461.0,8.925852056070928,51.20781442794871,123.55548615315843,111.0,15.0,16.0
334,16492.0,-52.78890668624037,-13.852726453797567,129.72693923783635,104.0,15.0,18.0
335,16523.0,34.3250225114895,-41.943801698188445,128.82931000326195,105.0,15.0,20.0
336,16555.0,23.855141422883605,48.66643503489278,128.82931000326195,105.0,15.0,22.0
337,16585.0,-52.32566699199673,1.3897968082840468,124.42120827663847,110.0,15.0,24.0
338,16616.0,15.9015089847229,-37.33452180154552,96.45771751059634,146.0,15.0,26.0
339,16647.0,35.25414012923268,38.69176353016335,124.42120827663847,110.0,15.0,28.0
340,16678.0,-41.20908863825838,13.188572773765134,102.84761164646288,137.0,15.0,30.0
341,16709.0,6.459398060673749,-53.81232059672748,128.82931000326195,105.0,15.0,32.0
342,16740.0,47.873712766420205,29.26394097016022,133.37134612794245,100.0,15.0,34.0
343,16771.0,-51.92513537105967,34.98716143918413,148.82891970210267,84.0,15.0,36.0
344,16802.0,-8.833874281268997,-53.473847219869555,128.82931000326195,105.0,15.0,38.0
345,16833.0,46.10624535467499,12.536316328849049,113.57277553285486,123.0,15.0,40.0
346,16864.0,-29.73414283966013,35.684754872587185,110.40888409749718,127.0,15.0,42.0
347,16894.0,-27.429413524862092,-57.23458541170108,150.86219719648366,82.0,15.0,44.0
348,16926.0,61.33768756813894,-1.0859653128438829,145.82163427248753,87.0,15.0,46.0
349,16957.0,-13.869234747554328,31.779797964842736,82.42044568983817,168.0,15.0,48.0
350,16988.0,-31.866417054040223,-35.60163692782161,113.57277553285486,123.0,15.0,50.0
351,17018.0,41.916037063021506,-13.006951251271719,104.32054848625144,135.0,15.0,52.0
352,17050.0,-5.985976021789177,46.39413299908974,111.19230308614638,126.0,15.0,54.0
353,17081.0,-42.591384966566835,-26.555684347301867,119.30549711537117,116.0,15.0,56.0
354,17112.0,35.839336638463124,-23.69001804079451,102.11842833306093,138.0,15.0,58.0
355,17142.0,6.626845879903896,42.447142649915264,102.11842833306093,138.0,15.0,60.0
356,17174.0,-48.99715569947414,-13.789250153276745,120.9898316530807,114.0,15.0,62.0
357,17205.0,41.0585913034194,-48.39796042960867,150.86219719648366,82.0,15.0,64.0
358,17235.0,22.203277115786086,47.401702993091526,124.42120827663847,110.0,15.0,66.0
359,17266.0,-49.49011889027453,0.4380695098787808,117.64189645766226,118.0,15.0,68.0
360,17298.0,13.751598357876329,-30.764538766906025,80.09993825645662,172.0,15.0,70.0
361,17329.0,31.550047631901403,35.88230179666863,113.57277553285486,123.0,15.0,72.0
362,17359.0,-44.16883049803298,13.278574540197415,109.63047467292596,128.0,15.0,74.0
363,17390.0,5.958583690182869,-43.16759482445341,103.58164642764996,136.0,15.0,76.0
364,17422.0,48.67286453369256,30.949124170148533,137.10273580314785,96.0,15.0,78.0
365,17453.0,-45.79337473502354,29.6906303353439,129.72693923783635,104.0,15.0,80.0
366,17483.0,-11.496195334472842,-78.17081110726605,187.80949581263243,49.0,15.0,82.0
367,17514.0,33.53201753579975,9.758024712539708,83.01143644730357,167.0,15.0,84.0
368,17546.0,-12.714197827428608,14.720768832599603,46.23538135804385,254.0,15.0,86.0
369,17576.0,-10.31017280990784,-22.528138586763657,58.890582991637345,216.0,15.0,88.0
370,17607.0,25.630917541401157,0.0,60.92431572488624,211.0,15.0,90.0
371,17639.0,-6.311133432004629,13.790078131292596,36.048506072721,304.0,15.0,92.0
372,17670.0,-15.45276379720483,-17.89153879552482,56.19421979247561,223.0,15.0,94.0
373,17700.0,19.960768325402427,-5.808707167488697,49.41462438144267,243.0,15.0,96.0
374,17731.0,-2.657785302125383,18.07217316437832,43.41934901485231,265.0,15.0,98.0
375,17763.0,-15.585766161639276,-10.105200245144276,44.152538473643574,262.0,15.0,100.0
376,17794.0,11.904358627868417,-7.569504627878285,33.53244464855307,325.0,15.0,102.0
377,17824.0,3.320008156516195,24.052153056185944,57.71369991358139,219.0,15.0,104.0
378,17856.0,-35.160790394587906,-10.570467247657488,87.27181809818562,160.0,15.0,106.0
379,17887.0,41.908894848003875,-47.663560779553045,150.86219719648366,82.0,15.0,108.0
380,17917.0,18.821415949891676,42.10653667810629,109.63047467292596,128.0,15.0,110.0
381,17948.0,-17.314024774632948,-0.15325779200225417,41.156795648818644,275.0,15.0,112.0
382,17980.0,5.404231398292357,-11.537475765938282,30.283862912471545,402.0,15.0,114.0
383,18011.0,8.388034342685154,9.88742529424446,30.820280261092588,460.0,15.0,116.0
384,18041.0,-18.398656802748757,5.177926708511212,45.43223698250858,257.0,15.0,118.0
385,18073.0,16.175354721577822,-103.60850421494207,249.25912445110896,4.0,15.0,120.0
386,18104.0,86.94855117392487,57.47351762422448,247.74591899641484,5.0,15.0,122.0
387,18135.0,-11.802594543457456,7.358905455205908,33.06101481235451,330.0,15.0,124.0
388,18165.0,-1.6440181909748777,-12.741915157590936,30.53840648619539,437.0,15.0,126.0
389,18197.0,12.320090250933628,3.8230430291925668,30.662215763506847,512.0,15.0,128.0
390,19309.0,15.567474836636878,31.060232211099333,-132.39641003262798,108.0,18.0,0.0
391,19341.0,-32.832657699804464,1.1629491960312284,-125.19463336742749,116.0,18.0,2.0
392,19372.0,14.889738012570268,-35.83557484364182,-147.87829214341315,92.0,18.0,4.0
393,19402.0,24.124395963265247,26.01053303695674,-135.18855897511727,105.0,18.0,6.0
394,19433.0,-35.60811504087367,11.744496626443425,-142.8828664224705,97.0,18.0,8.0
395,19464.0,4.1963424787606005,-37.782419712353956,-144.86365694297146,95.0,18.0,10.0
396,19495.0,33.28776410981607,19.945362444099022,-147.87829214341315,92.0,18.0,12.0
397,19526.0,-27.464299612598953,18.861044298610253,-126.96210972027922,114.0,18.0,14.0
398,19557.0,-4.010355136029456,-23.007497805914284,-88.99714711085406,164.0,18.0,16.0
399,19588.0,32.22594963256389,8.456649190086866,-126.96210972027922,114.0,18.0,18.0
400,19619.0,-20.953011020458373,25.603739631281783,-126.07564358109087,115.0,18.0,20.0
401,19650.0,-15.614437771730055,-31.8547271614716,-135.18855897511727,105.0,18.0,22.0
402,19681.0,39.05881427616485,-1.0374223308930979,-148.89482341556308,91.0,18.0,24.0
403,19712.0,-14.391572445572,33.789401731869205,-139.95479826098267,100.0,18.0,26.0
404,19743.0,-25.603200303912594,-28.099762698593267,-144.86365694297146,95.0,18.0,28.0
405,19774.0,34.97886306888531,-11.194648956620469,-139.95479826098267,100.0,18.0,30.0
406,19805.0,-4.377077721660495,36.46480793137866,-139.95479826098267,100.0,18.0,32.0
407,19835.0,-31.77162803643442,-19.421160249686398,-141.9011112760941,98.0,18.0,34.0
408,19867.0,28.812809971723198,-19.41407425890051,-132.39641003262798,108.0,18.0,36.0
409,19898.0,3.5442021111016646,21.454020758167783,-82.86341901821481,174.0,18.0,38.0
410,19929.0,-34.47148913020338,-9.372818990971975,-136.13049682072847,104.0,18.0,40.0
411,19959.0,21.030820334268054,-25.239660428239056,-125.19463336742749,116.0,18.0,42.0
412,19991.0,19.33395298746026,40.34248791369925,-170.47687165468489,71.0,18.0,44.0
413,20022.0,-41.255836798506124,0.7304221840080894,-157.23921425188354,83.0,18.0,46.0
414,20052.0,14.388139136119012,-32.968809250022964,-137.07807308209928,103.0,18.0,48.0
415,20083.0,18.888504016671423,21.102518710241295,-107.92435674898638,137.0,18.0,50.0
416,20115.0,-26.477344065668046,8.216175661060158,-105.64403184153535,140.0,18.0,52.0
417,20146.0,4.635076823741749,-35.92402806809084,-138.03130434925103,102.0,18.0,54.0
418,20176.0,28.074472134350238,17.50440425457295,-126.07564358109087,115.0,18.0,56.0
419,20207.0,-25.90657963009745,17.124405649674607,-118.3409741744596,124.0,18.0,58.0
420,20239.0,-3.5767868255486013,-22.91050423743986,-88.36315447178333,165.0,18.0,60.0
421,20270.0,32.07120113433085,9.025785453135747,-126.96210972027922,114.0,18.0,62.0
422,20300.0,-20.232158158362886,23.84872833843383,-119.17893422469116,123.0,18.0,64.0
423,20331.0,-14.634944700685276,-31.244095112832703,-131.4768599498419,109.0,18.0,66.0
424,20363.0,32.16695689400093,-0.284730838333387,-122.58417237937388,119.0,18.0,68.0
425,20393.0,-12.7626127883765,28.552018876419144,-119.17893422469116,123.0,18.0,70.0
426,20424.0,-20.79727928118374,-23.653030905806737,-120.02221748027705,122.0,18.0,72.0
427,20456.0,25.802667032138164,-7.757113640067953,-102.67409766138469,144.0,18.0,74.0
428,20487.0,-3.2394139384262823,23.468279650592773,-90.27907802245616,162.0,18.0,76.0
429,20517.0,-27.52945473031813,-17.5048771209123,-124.31906248926778,117.0,18.0,78.0
430,20548.0,43.11335945042916,-27.953013407821285,-195.80342709637733,50.0,18.0,80.0
431,20580.0,6.685086007472655,45.45665590414527,-175.08595680729832,67.0,18.0,82.0
432,20611.0,-26.055506328875826,-7.5823136613673805,-103.40907750900948,143.0,18.0,84.0
433,20641.0,11.99620870147561,-13.88946574207565,-69.93754681596718,198.0,18.0,86.0
434,20672.0,5.697920576006214,12.450183596271614,-52.17677144913156,242.0,18.0,88.0
435,20704.0,-17.362151500478873,-0.0,-66.16235428368626,206.0,18.0,90.0
436,20734.0,7.077764813323543,-15.465198259901664,-64.8122261638006,209.0,18.0,92.0
437,20765.0,9.981675672566736,11.556996527208799,-58.192878018708264,225.0,18.0,94.0
438,20796.0,-12.748231350224891,3.7098142521206037,-50.59517274999999,247.0,18.0,96.0
439,20828.0,1.992199780554578,-13.546383668924488,-52.17677144913156,242.0,18.0,98.0
440,20858.0,7.197819983742631,4.666784520560923,-32.6895848155848,359.0,18.0,100.0
441,20889.0,-9.232818435366474,5.870779271657454,-41.69408160323284,282.0,18.0,102.0
442,20920.0,-1.6082387882018978,-11.651057365267759,-44.81993280221341,268.0,18.0,104.0
443,20952.0,37.41823535738459,11.249127988068622,-148.89482341556308,91.0,18.0,106.0
444,20982.0,-46.15631191890551,52.49420645630664,-266.3705589716477,1.0,18.0,108.0
445,21013.0,-11.557384571211882,-25.855729380100843,-107.92435674898638,137.0,18.0,110.0
446,21045.0,22.858028235437544,0.20233140373120473,-87.10903187699562,167.0,18.0,112.0
447,21075.0,-3.6123769855871632,7.712051697455908,-32.45273506211721,495.0,18.0,114.0
448,21106.0,-5.511797627775528,-6.497051043806145,-32.467627121081264,493.0,18.0,116.0
449,21138.0,30.748238138307077,-8.653464500311621,-121.72481996759706,120.0,18.0,118.0
450,21169.0,-10.587615695015499,67.81718510938452,-261.5630080227212,4.0,18.0,120.0
451,21199.0,-46.01806438951909,-30.418218578860937,-210.21001796593453,39.0,18.0,122.0
452,21230.0,17.806680800536203,-11.102447008553252,-79.96548363321934,179.0,18.0,124.0
453,21262.0,1.0801158550565877,8.37140650940044,-32.16555107740629,446.0,18.0,126.0
454,21293.0,-8.142402999740723,-2.5266663145325943,-32.4880123791041,479.0,18.0,128.0
455,22406.0,-7.4418788592261205,-14.848039767531757,143.73705415526143,100.0,21.0,0.0
456,22436.0,16.598198699256027,-0.5879165192582426,143.73705415526143,100.0,21.0,2.0
457,22467.0,-6.372696902926458,15.337358966818007,143.73705415526143,100.0,21.0,4.0
458,22498.0,-7.337742184897834,-7.911434790225664,93.38433835043546,161.0,21.0,6.0
459,22529.0,14.817365508035683,-4.88715841942625,135.03000092596793,109.0,21.0,8.0
460,22560.0,-1.4858314843291365,13.377913992218737,116.48933943598114,130.0,21.0,10.0
461,22591.0,-16.115312296076493,-9.655972794829665,162.5873055791975,82.0,21.0,12.0
462,22622.0,13.133146488362351,-9.01915800479791,137.880388210334,106.0,21.0,14.0
463,22652.0,2.6605980045936737,15.263910720314636,134.09130575143385,110.0,21.0,16.0
464,22684.0,-15.09154688614079,-3.960284156308562,135.03000092596793,109.0,21.0,18.0
465,22715.0,10.518550119744578,-12.85324664324242,143.73705415526143,100.0,21.0,20.0
466,22746.0,7.514682427263186,15.33056533479343,147.75844987023663,96.0,21.0,22.0
467,22776.0,-19.03606515114294,0.505607746832776,164.803273275055,80.0,21.0,24.0
468,22808.0,6.3303646222431915,-14.862811839299754,139.80940158418764,104.0,21.0,26.0
469,22839.0,7.640532547242823,8.385559184786457,98.17862091238037,154.0,21.0,28.0
470,22870.0,-16.37307237547865,5.240044458387952,148.77857395294492,95.0,21.0,30.0
471,22900.0,1.6502482840927601,-13.747982225844792,119.83424141951583,126.0,21.0,32.0
472,22932.0,12.587637851978789,7.694491815400645,127.6787651412227,117.0,21.0,34.0
473,22963.0,-12.234887280177116,8.243868280801006,127.6787651412227,117.0,21.0,36.0
474,22993.0,-2.1629919666895736,-13.093179536164765,114.84904337111507,132.0,21.0,38.0
475,23024.0,17.050497478383573,4.636040699236553,152.9186820505557,91.0,21.0,40.0
476,23056.0,-11.080711950287265,13.298264284663945,149.80464217396698,94.0,21.0,42.0
477,23087.0,-8.511951669195286,-17.761153529194118,170.45198567710622,75.0,21.0,44.0
478,23117.0,16.836940320972108,-0.2980929651559903,145.73596596630543,98.0,21.0,46.0
479,23148.0,-6.971327276585432,15.974015612919779,150.8366715716668,93.0,21.0,48.0
480,23180.0,-8.184451855767911,-9.143791814691697,106.20369118278316,143.0,21.0,50.0
481,23211.0,13.796261987684137,-4.281113380393724,125.01441363300276,120.0,21.0,52.0
482,23241.0,-1.797079645814741,13.928213510111279,121.53911995200828,124.0,21.0,54.0
483,23272.0,-12.785195591824458,-7.971556189626609,130.39324029819713,114.0,21.0,56.0
484,23304.0,13.759795549242316,-9.095307987630566,142.7463951886622,101.0,21.0,58.0
485,23334.0,2.0325397348630294,13.019090172141313,114.03687443613339,133.0,21.0,60.0
486,23365.0,-12.684060173959235,-3.569670039026693,114.03687443613339,133.0,21.0,62.0
487,23396.0,8.894567451176588,-10.484502996201895,118.98993459599689,127.0,21.0,64.0
488,23428.0,5.832085488730215,12.450900050720788,118.98993459599689,127.0,21.0,66.0
489,23458.0,-10.945459504937052,0.09688544275588866,94.72977976122108,159.0,21.0,68.0
490,23489.0,5.6107667511753565,-12.55218824288425,118.98993459599689,127.0,21.0,70.0
491,23520.0,8.278329060323228,9.415057155549164,108.49904479638172,140.0,21.0,72.0
492,23552.0,-8.83333507619056,2.655585328503555,79.82687137189974,183.0,21.0,74.0
493,23582.0,1.4134985224673224,-10.240240747706995,89.46313944140581,167.0,21.0,76.0
494,23613.0,11.602244199278331,7.377402168867358,118.98993459599689,127.0,21.0,78.0
495,23645.0,-24.647726273178986,15.980620201463399,254.2221533383006,13.0,21.0,80.0
496,23675.0,-4.118125165121502,-28.00206285930799,244.94690927053733,19.0,21.0,82.0
497,23706.0,13.967802735698077,4.064717076128977,125.89698990537667,119.0,21.0,84.0
498,23737.0,-4.858881094032763,5.625715939077131,64.33254906950287,214.0,21.0,86.0
499,23768.0,-3.2007294650027753,-6.9937214725467785,66.56376614296043,209.0,21.0,88.0
500,23799.0,6.683344419836164,0.0,57.84014306610502,230.0,21.0,90.0
501,23830.0,-4.210647136841142,9.200431844125875,87.56645458224527,170.0,21.0,92.0
502,23861.0,-4.82606998854302,-5.58772654284369,63.89812352726522,215.0,21.0,94.0
503,23892.0,5.661398129878534,-1.6475019076886936,51.02828245032589,250.0,21.0,96.0
504,23923.0,-0.6251182653398977,4.250623829699194,37.1821595711625,316.0,21.0,98.0
505,23954.0,-6.365907658975127,-4.127405157301252,65.65939328766761,211.0,21.0,100.0
506,23985.0,6.4021912230348,-4.070896854356706,65.65939328766761,211.0,21.0,102.0
507,24016.0,2.4160825618877277,17.503567712883118,152.9186820505557,91.0,21.0,104.0
508,24047.0,-24.979484051432358,-7.509638294982446,225.73966040129588,32.0,21.0,106.0
509,24078.0,9.948826300324008,-11.31493657302431,130.39324029819713,114.0,21.0,108.0
510,24110.0,3.55723450427081,7.958106102403319,75.43979633748603,191.0,21.0,110.0
511,24140.0,-7.1867509199373165,-0.06361464720054451,62.199246321027836,219.0,21.0,112.0
512,24171.0,1.5997146628874557,-3.4152255510954133,32.6384007019553,406.0,21.0,114.0
513,24202.0,2.466126468629532,2.9069553400192425,32.99139939276839,514.0,21.0,116.0
514,24233.0,-22.955193888835765,6.460271138831088,206.38017537417227,46.0,21.0,118.0
515,24264.0,4.7879654683310875,-30.668504582766214,268.6317062103632,4.0,21.0,120.0
516,24295.0,25.737096200234806,17.01237607860401,267.00089344057415,5.0,21.0,122.0
517,24326.0,-6.802142581246926,4.241128843655328,69.37347229214821,203.0,21.0,124.0
518,24357.0,-0.49308980674060576,-3.8216782010398807,33.34838347767762,475.0,21.0,126.0
519,24388.0,3.6456358675269542,1.1312760301627764,33.03481991753838,446.0,21.0,128.0
520,25501.0,-1.7213990710673304,-3.4345361361684223,-144.64241193333868,100.0,24.0,0.0
521,25532.0,3.812908093785465,-0.13505511624284922,-143.64551309486993,101.0,24.0,2.0
522,25563.0,-1.3372375681461464,3.2183693841070298,-131.21454928498875,114.0,24.0,4.0
523,25593.0,-2.523528748440413,-2.7208278284342704,-139.7165333302097,105.0,24.0,6.0
524,25625.0,3.524200248830237,-1.162374303885148,-139.7165333302097,105.0,24.0,8.0
525,25656.0,-0.39562430283940725,3.562064710862382,-134.9359077738425,110.0,24.0,10.0
526,25687.0,-3.0743384736859416,-1.8420821215631689,-134.9359077738425,110.0,24.0,12.0
527,25717.0,2.4595421758335076,-1.689084906116278,-112.33521746829445,136.0,24.0,14.0
528,25749.0,0.6416733257044015,3.681294332420266,-140.69002022435987,104.0,24.0,16.0
529,25780.0,-2.9902682303285557,-0.7846983470301723,-116.39507573409972,131.0,24.0,18.0
530,25810.0,2.3502117592970513,-2.871864568995106,-139.7165333302097,105.0,24.0,20.0
531,25841.0,1.6447263509875796,3.3553759624216775,-140.69002022435987,104.0,24.0,22.0
532,25873.0,-3.9478681847342103,0.10485742309809336,-148.6891372469388,96.0,24.0,24.0
533,25904.0,1.6347734827297375,-3.8382197746263427,-157.06997798302297,88.0,24.0,26.0
534,25934.0,2.809777551350046,3.083758338472447,-157.06997798302297,88.0,24.0,28.0
535,25965.0,-3.658958619171385,1.1710145412033182,-144.64241193333868,100.0,24.0,30.0
536,25997.0,0.4010353661667408,-3.3409682283212128,-126.68997832243596,119.0,24.0,32.0
537,26028.0,2.2550011746556784,1.3784228849084144,-99.50597365470077,153.0,24.0,34.0
538,26058.0,-1.4653612851488533,0.9873605814190676,-66.52599235959434,210.0,24.0,36.0
539,26089.0,-0.4068183541847939,-2.4625823082000484,-93.9725390588265,161.0,24.0,38.0
540,26121.0,4.165021895178398,1.132472002282538,-162.50574815937537,83.0,24.0,40.0
541,26151.0,-2.744320921414035,3.293534301642973,-161.40628805301708,84.0,24.0,42.0
542,26182.0,-1.840212062820238,-3.8398113904134994,-160.31299812788635,85.0,24.0,44.0
543,26213.0,4.6788789695113415,-0.0828381451165655,-176.18678460028318,71.0,24.0,46.0
544,26245.0,-1.7147508780458882,3.929159571975984,-161.40628805301708,84.0,24.0,48.0
545,26275.0,-2.1210904130058728,-2.3697138792496943,-119.73941748635183,127.0,24.0,50.0
546,26306.0,2.9947675240550606,-0.9293052951477654,-118.05644935930107,129.0,24.0,52.0
547,26337.0,-0.34062562851765205,2.640009023561548,-100.21991503025043,152.0,24.0,54.0
548,26369.0,-2.8553977521916587,-1.7803375366337413,-126.68997832243596,119.0,24.0,56.0
549,26399.0,2.5246856699740987,-1.6688324807003614,-113.94320493780091,134.0,24.0,58.0
550,26430.0,0.5046301002239489,3.232322923731197,-123.17068590787892,123.0,24.0,60.0
551,26461.0,-3.149143137053105,-0.8862621077771252,-123.17068590787892,123.0,24.0,62.0
552,26492.0,2.3347686102024645,-2.7521167975254115,-135.88051551547701,109.0,24.0,64.0
553,26523.0,1.4783174435441602,3.156055028406815,-131.21454928498875,114.0,24.0,66.0
554,26554.0,-3.047837052895322,0.02697840526333064,-114.7551594452783,133.0,24.0,68.0
555,26585.0,1.3828630718018509,-3.093687255445756,-127.5836837676137,118.0,24.0,70.0
556,26616.0,2.467471332130877,2.8062889808325853,-140.69002022435987,104.0,24.0,72.0
557,26647.0,-2.162833599066861,0.6502175140120986,-85.03064203753995,175.0,24.0,74.0
558,26678.0,0.34374027606843743,-2.4902630782236566,-94.6470634810853,160.0,24.0,76.0
559,26708.0,2.535752202961963,1.6123832148788397,-113.13656332736753,135.0,24.0,78.0
560,26740.0,-4.059587589771068,2.6320775688466096,-182.1572218627651,66.0,24.0,80.0
561,26771.0,-0.889066204602534,-6.045393655885155,-230.05648014417514,30.0,24.0,82.0
562,26802.0,4.088401466962045,1.1897501397524461,-160.31299812788635,85.0,24.0,84.0
563,26832.0,-1.11632996886055,1.2925105960713856,-64.30059916919303,215.0,24.0,86.0
564,26864.0,-0.6391775506003379,-1.396628427763595,-57.82802745874596,231.0,24.0,88.0
565,26895.0,1.7669648026356661,0.0,-66.52599235959434,210.0,24.0,90.0
566,26926.0,-0.7253462012617454,1.5849103644222264,-65.6239256279648,212.0,24.0,92.0
567,26956.0,-1.0441316564230818,-1.2089178533815612,-60.141976827922086,225.0,24.0,94.0
568,26988.0,1.4558449100489652,-0.4236598825202221,-57.08609201546872,233.0,24.0,96.0
569,27019.0,-0.135476797160054,0.9212031295657869,-35.05623645854593,339.0,24.0,98.0
570,27049.0,-2.485780938881175,-1.6116829864150244,-111.53915021489799,137.0,24.0,100.0
571,27081.0,2.378332587112595,-1.5122863891749274,-106.11304016264013,144.0,24.0,102.0
572,27112.0,0.7591456643502782,5.4997117025317115,-209.02673584531075,45.0,24.0,104.0
573,27143.0,-7.002316455378621,-2.1051220953413465,-275.29231292123495,1.0,24.0,106.0
574,27173.0,3.069421386608765,-3.490895031932705,-175.01194495586742,72.0,24.0,108.0
575,27205.0,0.35948760652278344,0.804231633245603,-33.16651810595971,376.0,24.0,110.0
576,27236.0,-0.8733348340915528,-0.0077304595605999895,-32.8822297242194,415.0,24.0,112.0
577,27267.0,0.37801779004282826,-0.8070289316424893,-33.552627115906404,474.0,24.0,114.0
578,27298.0,0.5721377419887845,0.6744093968648354,-33.297677117800305,450.0,24.0,116.0
579,27329.0,-6.869492771309248,1.9332786341866404,-268.68265418800735,5.0,24.0,118.0
580,27360.0,0.8787316835734982,-5.6285674662748315,-214.48182370948547,41.0,24.0,120.0
581,27390.0,5.917114771416142,3.9112486120588863,-267.04909409450386,6.0,24.0,122.0
582,27422.0,-2.408745286965952,1.501850187870868,-106.87263725544294,143.0,24.0,124.0
583,27453.0,-0.11396853625922214,-0.8833098244422196,-33.53217158006461,471.0,24.0,126.0
584,27484.0,0.8460174739267092,0.26252739552987503,-33.35077539924466,454.0,24.0,128.0
585,28597.0,10.553738002906513,21.056822413736864,138.75472715317477,104.0,27.0,0.0
586,28627.0,-23.375945224197324,0.8279876991228832,137.79463127594346,105.0,27.0,2.0
587,28658.0,5.620152824415875,-13.526188775251265,86.2877088165091,171.0,27.0,4.0
588,28689.0,14.93824423443807,16.106173011155857,129.4095981756993,114.0,27.0,6.0
589,28721.0,-21.008363837371128,6.929113151086009,130.31873101195163,113.0,27.0,8.0
590,28751.0,2.9425655146893277,-26.493844549105408,157.03559425620261,86.0,27.0,10.0
591,28782.0,22.711004017407024,13.607979349475,155.96946320774467,87.0,27.0,12.0
592,28813.0,-19.961405003103238,13.708448762091075,142.65275085313064,100.0,27.0,14.0
593,28845.0,-3.5409122254695258,-20.31429324712723,121.47638396215099,123.0,27.0,16.0
594,28875.0,21.24783278415914,5.575800556818683,129.4095981756993,114.0,27.0,18.0
595,28906.0,-14.406997700591045,17.604773730813363,134.01138066307735,109.0,27.0,20.0
596,28937.0,-10.01254893603403,-20.426416833637166,134.01138066307735,109.0,27.0,22.0
597,28968.0,28.32211438574078,-0.752250022597489,166.90511975361989,77.0,27.0,24.0
598,28999.0,-7.317265957311462,17.17991831299853,110.00484846248845,137.0,27.0,26.0
599,29030.0,-17.470092850264727,-19.173597737303613,152.80720988156827,90.0,27.0,28.0
600,29061.0,25.215874359480342,-8.070098248554226,155.96946320774467,87.0,27.0,30.0
601,29092.0,-3.39943217809562,28.320182855464463,168.0325266070705,76.0,27.0,32.0
602,29123.0,-13.1382848616985,-8.031087843923748,90.71277306098227,164.0,27.0,34.0
603,29154.0,9.111138855788312,-6.139086278048612,64.72122102696157,212.0,27.0,36.0
604,29185.0,2.25510680426157,13.650775738484775,81.5070033705298,179.0,27.0,38.0
605,29216.0,-26.43134222584906,-7.186698127127179,161.3608024108938,82.0,27.0,40.0
606,29247.0,16.37886648543217,-19.65672388053145,150.72898841512477,92.0,27.0,42.0
607,29278.0,11.442247200791686,23.875547835607687,155.96946320774467,87.0,27.0,44.0
608,29308.0,-26.4716291865714,0.46867223416512793,155.96946320774467,87.0,27.0,46.0
609,29340.0,6.75921233736126,-15.487977988164904,99.55037358403433,151.0,27.0,48.0
610,29371.0,13.275276102459857,14.831336673805337,117.25973564385305,128.0,27.0,50.0
611,29402.0,-18.479269629906796,5.734295894287899,113.98266136749235,132.0,27.0,52.0
612,29432.0,2.423725212041143,-18.78501173933438,111.58028800125709,135.0,27.0,54.0
613,29464.0,16.771471795218474,10.456995267543153,116.43249743940355,129.0,27.0,56.0
614,29495.0,-18.19763910270903,12.028749387631834,128.50604335039378,115.0,27.0,58.0
615,29526.0,-3.294716393182702,-21.10374969735506,125.8286778418346,118.0,27.0,60.0
616,29556.0,20.41664654207913,5.745848762865703,124.94726596199273,119.0,27.0,62.0
617,29588.0,-13.817800078353605,16.287780953671124,125.8286778418346,118.0,27.0,64.0
618,29619.0,-6.721248613558155,-14.349171469651864,93.34512460958,160.0,27.0,66.0
619,29649.0,20.61977827877577,-0.18251918497951955,121.47638396215099,123.0,27.0,68.0
620,29680.0,-7.301425791618476,16.334464618164077,105.40252676679631,143.0,27.0,70.0
621,29712.0,-14.00516380569929,-15.928264839757265,124.94726596199273,119.0,27.0,72.0
